,year,workstat,age,divorce,widowed,educ,Total no of Children,income,region convert,attend convert,owngun convert,tvhours converted,vhappy,mothfath16,black,female,blackfemale,occattend,regattend,unem10,happy
3662,1996,8,51,0,0,17,0,6,4,1,2,3,0,1,0,0,0,0,0,0,1
3663,1996,8,49,2,0,18,0,6,4,1,0,-1,0,1,0,1,0,0,0,0,1
3664,1996,7,51,0,0,17,1,6,4,1,2,2,0,1,0,0,0,0,0,1,0
3665,1996,1,35,0,0,11,0,7,4,2,0,2,0,1,0,1,0,1,0,2,1
3666,1996,8,36,0,0,8,0,6,4,2,2,2,0,1,0,0,0,1,0,0,1
3667,1996,1,51,0,0,12,1,7,4,2,0,-1,0,0,0,1,0,1,0,1,1
3668,1996,3,0,0,0,16,0,7,4,5,0,1,1,1,0,1,0,0,0,2,1
3669,1996,8,74,0,0,14,0,6,4,0,0,-1,1,1,0,0,0,0,0,0,1
3670,1996,4,64,0,0,16,0,4,4,0,0,-1,0,1,0,1,0,0,0,0,1
3671,1996,8,74,2,0,19,0,6,4,99,2,0,0,1,0,0,0,NA,NA,1,0
3672,1996,4,24,0,0,10,0,6,4,0,0,5,1,1,0,0,0,0,0,2,1
3673,1996,7,46,0,0,12,0,6,4,2,0,1,1,1,0,1,0,1,0,2,1
3674,1996,4,46,0,0,12,0,6,4,3,0,4,0,0,0,1,0,1,0,2,1
3675,1996,8,51,2,0,18,2,6,4,5,2,2,0,1,0,1,0,0,1,0,1
3676,1996,1,51,1,0,14,3,6,4,5,2,1,0,1,0,1,0,0,1,0,1
3677,1996,8,41,0,0,14,1,7,4,1,0,2,0,1,0,0,0,0,0,2,1
3678,1996,8,19,0,0,9,4,6,4,2,0,-1,0,1,0,0,0,1,0,1,0
3679,1996,9,47,0,0,16,2,6,4,2,0,1,1,1,0,1,0,1,0,2,1
3680,1996,6,34,2,0,15,5,7,4,4,0,-1,0,1,0,1,0,1,0,1,0
3681,1996,8,51,2,0,12,0,6,4,5,0,-1,1,1,0,0,0,0,0,0,1
3682,1996,8,49,2,0,14,0,6,4,1,0,3,0,1,0,1,0,0,0,2,1
3683,1996,8,49,2,0,13,0,4,4,1,2,6,1,0,0,0,0,0,0,1,1
3684,1996,9,54,0,0,18,0,4,4,4,2,1,1,1,0,0,0,1,0,0,1
3685,1996,7,39,2,0,12,0,4,4,0,2,12,0,1,0,0,0,0,0,1,0
3686,1996,8,35,2,0,9,1,5,4,0,1,-1,0,1,0,1,0,0,0,1,1
3687,1996,8,65,2,0,17,0,6,4,1,2,2,1,1,0,1,0,0,0,1,1
3688,1996,8,31,2,0,12,1,6,4,5,0,-1,0,0,0,1,0,0,0,1,1
3689,1996,1,57,2,0,12,2,6,4,0,0,5,0,1,0,1,0,0,0,2,1
3690,1996,7,36,2,0,13,0,6,4,0,0,-1,0,1,0,0,0,0,0,1,1
3691,1996,8,54,2,0,13,0,6,4,2,2,2,0,0,0,0,0,1,0,1,1
3692,1996,1,47,1,0,11,0,7,6,2,2,3,0,1,0,1,0,1,0,2,1
3693,1996,8,29,1,0,12,0,6,6,0,2,5,0,0,0,0,0,0,0,0,1
3694,1996,8,44,0,0,14,0,6,6,5,2,3,0,1,0,0,0,0,0,0,1
3695,1996,8,51,2,0,16,0,6,6,6,1,2,0,0,1,1,1,0,1,2,1
3696,1996,8,54,2,0,16,2,6,6,5,0,1,1,0,1,1,1,0,0,2,1
3697,1996,8,45,1,0,14,3,6,6,4,0,-1,0,1,1,0,0,1,0,0,0
3698,1996,8,51,2,0,14,2,5,6,1,2,24,0,0,1,1,1,0,0,1,0
3699,1996,8,74,2,0,16,0,6,6,2,2,1,0,1,0,1,0,1,0,0,1
3700,1996,6,51,1,0,18,1,6,6,5,1,0,0,0,0,0,0,0,1,2,1
3701,1996,8,51,1,0,16,0,6,6,2,1,-1,0,1,0,0,0,1,0,0,1
3702,1996,8,53,0,0,16,3,6,6,0,2,3,0,1,0,0,0,0,0,0,1
3703,1996,9,49,0,0,16,0,6,6,5,2,3,0,1,0,1,0,0,0,0,1
3704,1996,8,32,1,0,12,0,6,6,4,1,-1,1,0,0,1,0,1,0,1,1
3705,1996,8,44,1,0,15,0,6,6,2,0,2,0,1,0,0,0,1,0,2,1
3706,1996,8,51,0,0,15,0,6,6,99,1,-1,0,1,0,0,0,NA,NA,0,1
3707,1996,8,51,1,0,16,0,6,6,4,2,2,0,0,0,1,0,1,0,0,1
3708,1996,4,51,1,0,16,0,6,6,3,1,3,0,0,0,0,0,1,0,2,1
3709,1996,8,51,0,0,16,4,6,6,5,2,1,1,1,0,0,0,0,0,0,1
3710,1996,1,0,0,0,16,1,6,6,5,0,-1,1,1,0,1,0,0,1,0,1
3711,1996,8,59,0,0,16,2,6,6,5,0,1,0,1,0,0,0,0,0,2,1
3712,1996,8,59,0,0,16,0,6,6,0,1,2,0,1,0,0,0,0,0,2,1
3713,1996,8,51,0,0,16,0,6,6,4,2,1,1,1,0,0,0,1,0,0,1
3714,1996,8,23,2,0,12,1,6,6,3,1,1,0,1,0,0,0,1,0,2,1
3715,1996,8,51,1,0,17,0,6,6,2,1,-1,1,1,0,0,0,1,0,0,1
3716,1996,8,43,2,0,16,0,6,6,4,0,2,1,1,0,0,0,1,0,2,1
3717,1996,8,17,2,0,10,0,7,6,1,0,2,0,1,0,1,0,0,0,2,1
3718,1996,6,40,1,0,16,2,6,6,0,2,2,1,0,0,0,0,0,0,0,1
3719,1996,1,51,1,0,13,0,6,6,0,0,-1,0,1,0,1,0,0,0,0,1
3720,1996,8,39,2,0,12,0,6,6,4,0,2,0,0,0,0,0,1,0,2,0
3721,1996,8,69,0,0,16,0,6,6,1,2,4,1,1,0,0,0,0,0,0,1
3722,1996,8,34,1,0,14,0,6,6,2,1,-1,0,0,0,0,0,1,0,1,0
3723,1996,1,64,0,0,16,0,6,6,5,2,2,0,0,0,1,0,0,0,0,1
3724,1996,8,38,2,0,16,0,6,6,1,0,-1,0,0,0,0,0,0,0,1,1
3725,1996,8,71,0,0,16,0,6,6,2,1,2,0,1,0,0,0,1,0,2,1
3726,1996,8,86,2,0,16,0,6,6,1,1,-1,1,1,0,0,0,0,0,0,1
3727,1996,8,51,2,0,12,0,6,6,1,2,3,1,0,0,0,0,0,0,0,1
3728,1996,8,51,0,0,12,0,6,6,2,1,-1,0,1,0,0,0,1,0,0,1
3729,1996,8,28,0,0,10,2,6,6,4,1,-1,0,1,0,0,0,1,0,0,1
3730,1996,8,41,2,0,11,0,6,6,3,2,1,0,0,0,0,0,1,0,0,1
3731,1996,8,49,0,0,16,1,6,6,6,1,2,0,1,0,0,0,0,1,2,1
3732,1996,5,0,0,0,19,0,6,6,4,0,-1,0,1,0,0,0,1,0,0,1
3733,1996,8,22,0,0,7,2,6,6,5,1,-1,1,0,0,1,0,0,1,1,1
3734,1996,8,47,1,0,13,0,6,6,1,2,2,0,1,0,1,0,0,0,1,1
3735,1996,1,23,2,0,7,0,1,6,3,1,3,0,1,1,1,1,1,0,2,1
3736,1996,8,53,0,0,14,0,6,6,2,1,5,0,1,0,0,0,1,0,2,1
3737,1996,7,32,0,0,14,4,6,6,2,1,10,0,0,0,1,0,1,0,2,1
3738,1996,1,0,0,0,12,3,6,6,6,2,4,1,0,0,1,0,0,1,0,1
3739,1996,4,60,2,0,14,0,3,6,1,0,3,0,0,0,0,0,0,0,2,1
3740,1996,9,29,0,0,13,0,7,6,6,2,1,0,1,0,1,0,0,1,0,1
3741,1996,8,36,1,0,11,0,5,6,1,1,-1,1,0,0,1,0,0,0,0,1
3742,1996,8,43,0,0,15,0,6,6,5,2,1,1,1,0,1,0,0,0,0,1
3743,1996,4,49,0,0,16,0,7,6,4,2,4,0,1,0,0,0,1,0,0,1
3744,1996,1,60,1,0,14,0,6,6,6,1,2,1,1,0,1,0,0,1,2,1
3745,1996,8,47,0,0,14,1,6,6,1,2,3,0,1,0,0,0,0,0,1,1
3746,1996,8,68,0,0,20,0,7,6,1,0,-1,0,0,0,0,0,0,0,0,1
3747,1996,4,35,0,0,10,0,3,6,2,1,-1,1,1,0,0,0,1,0,0,1
3748,1996,8,51,2,0,12,0,6,6,1,1,-1,0,1,0,1,0,0,0,1,1
3749,1996,9,74,1,0,18,2,6,6,1,0,-1,1,1,0,1,0,0,0,0,1
3750,1996,8,61,0,0,16,0,6,6,5,0,-1,1,1,0,0,0,0,1,0,1
3751,1996,1,65,0,0,14,1,6,6,3,2,3,1,1,0,1,0,1,0,1,1
3752,1996,9,46,2,0,13,1,3,6,5,0,6,0,1,0,1,0,0,0,2,1
3753,1996,8,46,0,0,14,0,6,6,0,2,4,0,0,0,1,0,0,0,1,1
3754,1996,9,20,0,0,12,2,5,6,6,2,7,1,0,0,1,0,0,1,1,1
3755,1996,9,27,0,0,13,1,4,6,3,0,1,0,1,0,0,0,1,0,2,1
3756,1996,8,43,0,0,11,5,7,6,3,0,-1,1,0,0,0,0,1,0,1,1
3757,1996,9,17,2,0,10,1,3,6,4,2,3,0,0,0,1,0,1,0,1,1
3758,1996,9,49,1,0,14,0,6,6,0,2,5,0,1,0,1,0,0,0,0,1
3759,1996,4,24,0,0,8,0,3,6,5,0,5,0,0,0,1,0,0,0,2,1
3760,1996,8,44,0,0,16,0,6,6,1,1,1,1,1,0,0,0,0,0,2,1
3761,1996,8,46,1,0,12,0,6,6,1,1,4,1,0,0,1,0,0,0,2,1
3762,1996,1,28,0,0,8,0,2,6,6,0,-1,1,1,0,1,0,0,1,0,1
3763,1996,8,36,1,0,8,0,6,6,0,0,1,1,0,0,1,0,0,0,2,1
3764,1996,8,51,0,0,16,0,6,6,1,0,-1,0,1,0,0,0,0,0,0,0
3765,1996,8,36,1,0,12,0,7,6,0,2,6,0,1,0,0,0,0,0,1,0
3766,1996,1,28,2,0,10,0,1,6,2,0,-1,0,0,0,1,0,1,0,2,0
3767,1996,8,66,2,0,14,0,6,6,0,2,2,0,0,0,1,0,0,0,0,1
3768,1996,3,31,2,0,14,0,3,6,0,2,10,0,0,0,0,0,0,0,1,0
3769,1996,4,66,0,0,15,0,3,6,1,1,3,0,0,0,1,0,0,0,2,0
3770,1996,1,51,2,0,17,0,1,6,0,2,10,0,0,0,0,0,0,0,1,0
3771,1996,4,39,2,0,12,0,1,6,2,0,-1,1,1,0,0,0,1,0,0,1
3772,1996,8,27,2,0,15,2,1,7,0,2,3,0,1,0,1,0,0,0,1,1
3773,1996,8,22,2,1,9,1,6,7,2,0,1,1,1,1,0,0,1,0,2,1
3774,1996,9,22,0,0,12,0,2,7,2,0,5,0,0,1,1,1,1,0,2,1
3775,1996,7,68,2,0,14,1,3,7,2,0,-1,0,1,1,1,1,1,0,1,1
3776,1996,4,42,1,0,99,0,7,7,1,0,-1,0,1,1,1,1,0,0,0,1
3777,1996,8,42,2,0,15,1,4,7,4,0,-1,1,0,1,1,1,1,0,1,1
3778,1996,8,42,2,0,12,0,7,7,1,1,2,0,0,1,0,0,0,0,2,1
3779,1996,8,20,2,0,13,1,1,7,2,1,-1,0,1,1,1,1,1,0,1,1
3780,1996,8,29,0,0,11,2,6,0,2,0,4,0,0,0,1,0,1,0,2,1
3781,1996,8,41,1,0,12,2,4,0,2,0,2,1,0,0,0,0,1,0,2,1
3782,1996,1,29,0,0,12,0,7,0,0,0,-1,1,NA,0,1,0,0,0,0,1
3783,1996,8,51,0,0,13,2,6,0,5,2,2,1,1,0,0,0,0,0,0,1
3784,1996,8,57,0,0,13,0,5,0,5,0,-1,0,0,0,0,0,0,0,0,1
3785,1996,8,30,0,0,12,2,6,0,0,1,3,0,1,0,0,0,0,0,2,1
3786,1996,8,57,2,0,13,1,6,0,6,2,2,0,0,1,1,1,0,1,0,1
3787,1996,8,31,2,0,13,0,6,7,4,2,4,0,0,1,1,1,1,0,0,1
3788,1996,8,17,2,0,12,0,6,7,4,0,-1,0,1,1,1,1,1,0,0,1
3789,1996,8,22,0,0,12,3,3,7,2,1,4,1,1,1,0,0,1,0,2,1
3790,1996,8,44,0,0,6,0,2,7,1,0,5,0,1,0,0,0,0,0,2,1
3791,1996,3,20,0,0,0,3,7,7,6,0,-1,0,1,1,1,1,0,1,0,0
3792,1996,5,0,2,0,11,0,7,7,0,2,4,0,1,1,0,0,0,0,1,1
3793,1996,8,66,2,0,13,1,5,7,2,2,5,1,1,1,1,1,1,0,1,1
3794,1996,1,30,2,0,12,0,7,7,1,2,8,0,0,1,1,1,0,0,0,1
3795,1996,3,47,2,0,12,2,3,7,5,0,2,0,0,1,1,1,0,1,2,1
3796,1996,8,64,2,0,18,1,6,7,5,2,1,0,1,0,1,0,0,0,0,1
3797,1996,8,59,0,0,16,0,6,7,5,1,-1,1,1,0,0,0,0,0,0,1
3798,1996,8,34,1,0,12,0,3,7,5,0,3,0,1,0,1,0,0,0,2,1
3799,1996,4,32,2,0,12,0,3,7,2,2,4,0,1,0,1,0,1,0,0,0
3800,1996,8,40,2,0,14,0,5,7,0,1,2,1,1,0,1,0,0,0,2,1
3801,1996,8,45,2,0,16,2,7,7,5,0,-1,0,0,0,1,0,0,0,0,1
3802,1996,8,47,2,0,16,0,6,7,2,1,-1,0,0,0,0,0,1,0,0,1
3803,1996,8,46,1,0,12,0,6,7,5,0,4,0,1,0,1,0,0,0,2,1
3804,1996,8,31,2,0,11,1,6,7,1,0,-1,0,0,0,1,0,0,0,1,1
3805,1996,8,47,0,0,14,0,6,7,0,2,2,1,1,0,0,0,0,0,1,1
3806,1996,8,59,2,0,14,0,7,7,5,2,1,1,1,0,1,0,0,0,0,1
3807,1996,8,65,2,0,16,0,6,7,2,0,-1,0,1,1,0,0,1,0,1,1
3808,1996,4,35,0,0,10,0,4,7,5,0,-1,0,1,0,0,0,0,0,1,0
3809,1996,8,41,0,0,12,0,6,7,2,0,3,0,0,0,1,0,1,0,2,1
3810,1996,8,40,0,0,12,1,6,7,1,1,-1,0,1,0,0,0,0,0,1,1
3811,1996,8,53,0,0,14,1,6,7,2,2,1,0,1,0,1,0,1,0,0,0
3812,1996,4,23,0,0,12,0,3,7,5,2,4,0,0,0,1,0,0,1,0,1
3813,1996,8,47,2,0,12,0,6,7,0,0,-1,0,1,0,0,0,0,0,0,1
3814,1996,4,56,1,0,12,0,7,7,5,0,4,1,1,0,1,0,0,0,2,1
3815,1996,9,25,2,0,16,0,3,7,4,2,0,0,1,0,0,0,1,0,0,1
3816,1996,9,73,2,0,20,0,3,7,0,2,1,0,1,0,0,0,0,0,0,0
3817,1996,9,32,2,0,14,0,4,7,3,1,-1,0,1,0,0,0,1,0,1,1
3818,1996,8,73,2,0,20,0,6,7,1,1,2,0,1,0,1,0,0,0,2,1
3819,1996,9,59,2,0,16,0,4,7,5,0,1,0,0,0,1,0,0,0,2,1
3820,1996,8,44,2,0,16,0,5,7,5,0,0,1,1,0,1,0,0,1,2,1
3821,1996,8,39,2,0,12,0,6,7,4,1,0,0,1,0,0,0,1,0,2,1
3822,1996,5,20,2,0,15,0,1,7,1,0,-1,0,1,0,1,0,0,0,0,1
3823,1996,8,51,2,0,13,0,6,7,1,2,2,0,1,0,0,0,0,0,0,1
3824,1996,8,51,2,0,17,0,6,7,1,0,-1,1,1,0,0,0,0,0,0,1
3825,1996,8,36,0,0,12,1,6,7,0,0,-1,1,0,0,1,0,0,0,0,1
3826,1996,8,51,2,0,16,0,6,7,1,2,2,0,1,0,0,0,0,0,1,1
3827,1996,8,42,2,0,15,0,6,7,3,1,2,0,0,0,0,0,1,0,2,1
3828,1996,8,24,1,0,12,0,7,7,5,2,2,0,1,0,1,0,0,0,0,1
3829,1996,8,61,1,0,13,0,6,7,2,2,2,0,1,0,0,0,1,0,0,1
3830,1996,8,66,2,0,16,0,6,7,6,0,1,1,1,0,1,0,0,1,2,1
3831,1996,8,60,2,0,16,0,6,7,4,0,3,1,1,0,0,0,1,0,2,1
3832,1996,8,32,2,0,12,0,6,7,1,1,-1,0,1,0,0,0,0,0,0,1
3833,1996,8,86,1,0,20,0,6,3,99,1,2,0,1,0,0,0,NA,NA,2,1
3834,1996,8,51,0,0,17,0,6,3,99,1,1,1,1,0,1,0,NA,NA,2,1
3835,1996,8,46,2,0,13,0,6,3,2,2,1,0,1,0,1,0,1,0,0,1
3836,1996,8,72,1,0,20,3,6,3,0,2,2,0,1,0,0,0,0,0,0,1
3837,1996,8,40,2,0,13,0,6,3,0,1,-1,1,1,0,1,0,0,0,2,1
3838,1996,8,64,1,0,17,1,6,3,0,2,2,0,0,0,0,0,0,0,0,1
3839,1996,8,34,0,0,18,2,6,3,2,2,2,0,0,0,0,0,1,0,1,1
3840,1996,8,49,1,0,15,2,6,3,6,1,1,1,0,0,1,0,0,1,2,1
3841,1996,8,51,1,0,12,0,6,3,0,0,-1,1,1,0,0,0,0,0,1,1
3842,1996,8,74,0,0,17,3,6,3,99,0,-1,0,1,0,0,0,NA,NA,0,1
3843,1996,8,21,2,0,14,0,2,3,1,0,3,0,1,0,0,0,0,0,2,1
3844,1996,8,36,2,0,14,1,5,3,4,2,3,0,0,0,1,0,1,0,0,1
3845,1996,8,27,2,0,12,0,6,3,1,0,-1,0,1,1,0,0,0,0,0,1
3846,1996,8,35,2,0,13,1,3,3,1,0,1,1,0,0,1,0,0,0,2,1
3847,1996,9,65,2,0,13,1,3,3,6,2,4,0,1,0,1,0,0,1,0,0
3848,1996,8,51,2,0,15,0,6,3,0,0,-1,0,0,1,1,1,0,0,1,1
3849,1996,8,51,2,0,13,3,6,3,99,0,-1,0,1,0,1,0,NA,NA,1,1
3850,1996,9,32,2,0,15,0,1,3,1,0,4,0,1,0,0,0,0,0,2,1
3851,1996,8,34,2,0,16,0,1,3,2,2,2,0,1,0,1,0,1,0,1,0
3852,1996,9,28,2,0,16,0,3,3,1,2,2,1,1,0,0,0,0,0,1,1
3853,1996,6,25,2,0,15,0,4,3,2,0,-1,0,1,0,0,0,1,0,1,1
3854,1996,8,64,2,0,16,0,5,3,3,0,1,0,1,0,1,0,1,0,2,1
3855,1996,9,36,2,0,12,0,5,3,1,0,-1,0,0,0,0,0,0,0,1,0
3856,1996,5,51,2,0,15,0,3,3,1,0,3,0,1,0,0,0,0,0,2,1
3857,1996,8,33,2,0,12,0,1,3,0,2,3,0,1,0,0,0,0,0,0,1
3858,1996,9,24,2,0,12,2,6,5,5,2,2,0,1,0,0,0,0,0,0,1
3859,1996,8,51,0,0,16,0,6,5,5,1,-1,1,1,0,0,0,0,0,0,1
3860,1996,5,50,2,0,16,0,6,5,1,1,1,0,1,0,0,0,0,0,2,1
3861,1996,9,43,2,0,17,0,6,5,0,0,5,0,1,0,1,0,0,0,2,1
3862,1996,8,38,0,0,12,2,6,5,2,1,2,0,1,0,0,0,1,0,2,1
3863,1996,9,29,2,0,13,0,7,5,1,2,5,1,1,0,0,0,0,0,0,1
3864,1996,8,22,0,0,13,1,6,5,4,1,-1,0,0,0,0,0,1,0,1,1
3865,1996,8,40,2,0,12,0,6,5,1,2,2,1,1,0,0,0,0,0,0,1
3866,1996,8,31,0,0,6,2,5,5,5,2,2,1,1,0,0,0,0,0,0,1
3867,1996,9,29,2,0,18,0,6,5,1,0,-1,0,1,0,0,0,0,0,0,0
3868,1996,8,68,2,0,20,0,6,5,0,0,1,0,1,0,1,0,0,0,2,1
3869,1996,8,0,2,0,20,0,6,5,0,0,-1,0,1,0,1,0,0,0,0,1
3870,1996,9,35,2,0,15,0,4,5,1,0,3,0,1,0,0,0,0,0,2,1
3871,1996,5,0,2,0,13,0,1,5,3,2,1,1,1,0,1,0,1,0,1,1
3872,1996,8,33,2,0,12,0,2,5,0,0,4,0,0,0,0,0,0,0,2,1
3873,1996,6,39,0,0,13,0,6,5,1,2,1,0,0,0,0,0,0,0,1,1
3874,1996,8,45,2,0,12,0,4,5,2,0,2,0,1,0,0,0,1,0,2,1
3875,1996,7,32,2,0,12,0,5,5,0,0,-1,0,1,0,0,0,0,0,1,0
3876,1996,1,65,0,0,14,0,6,5,3,0,-1,0,1,0,1,0,1,0,0,1
3877,1996,8,71,2,0,14,0,6,5,1,2,2,0,1,0,0,0,0,0,1,1
3878,1996,8,29,2,0,12,1,6,5,3,1,-1,1,0,0,1,0,1,0,0,1
3879,1996,8,51,2,0,20,0,6,5,2,1,2,0,0,0,0,0,1,0,2,1
3880,1996,9,42,2,0,12,2,7,5,1,2,2,0,1,0,1,0,0,0,1,1
3881,1996,9,22,2,0,12,1,4,5,5,2,3,0,0,0,0,0,0,1,1,1
3882,1996,8,73,0,0,15,2,6,5,2,0,4,1,0,0,0,0,1,0,2,1
3883,1996,9,86,0,0,20,0,6,6,5,0,0,1,1,0,0,0,0,1,2,1
3884,1996,8,59,0,0,18,0,6,6,2,0,-1,1,1,0,0,0,1,0,0,1
3885,1996,1,61,0,0,18,1,6,6,1,0,-1,0,1,0,1,0,0,0,2,1
3886,1996,8,86,0,0,20,0,6,6,1,0,1,1,1,0,0,0,0,0,2,1
3887,1996,8,75,0,0,20,2,6,6,2,2,1,0,1,0,0,0,1,0,0,1
3888,1996,8,64,0,0,18,0,7,6,5,0,-1,0,1,0,1,0,0,0,0,1
3889,1996,8,34,0,0,14,0,7,6,99,2,4,1,1,0,0,0,NA,NA,0,1
3890,1996,8,50,2,0,16,0,6,6,0,0,3,0,1,0,0,0,0,0,2,1
3891,1996,8,42,2,0,16,2,4,6,1,0,-1,0,0,1,1,1,0,0,0,1
3892,1996,8,42,2,0,12,0,6,6,1,0,-1,0,0,1,1,1,0,0,0,1
3893,1996,8,22,0,0,11,3,7,6,2,0,-1,0,1,1,1,1,1,0,0,1
3894,1996,8,29,0,0,12,2,6,6,3,0,6,1,0,1,1,1,1,0,2,1
3895,1996,9,38,2,0,13,2,4,6,2,0,-1,0,0,1,1,1,1,0,0,0
3896,1996,8,24,2,0,12,1,3,6,2,0,-1,1,1,1,1,1,1,0,2,1
3897,1996,7,32,2,0,10,3,2,6,6,2,2,0,0,1,1,1,0,1,1,0
3898,1996,8,51,2,0,10,3,3,6,0,0,3,0,0,1,1,1,0,0,2,1
3899,1996,4,47,0,0,8,0,6,6,1,2,10,0,1,0,0,0,0,0,0,1
3900,1996,9,28,2,0,14,0,6,6,2,0,5,1,1,0,1,0,1,0,2,1
3901,1996,8,47,2,0,12,0,4,6,1,0,-1,0,1,0,1,0,0,0,1,1
3902,1996,8,64,0,0,18,0,6,6,1,2,1,0,1,0,0,0,0,0,0,1
3903,1996,4,51,0,0,12,0,6,6,0,2,3,1,1,0,0,0,0,0,0,1
3904,1996,8,29,2,0,16,0,6,6,1,1,3,0,1,0,0,0,0,0,2,1
3905,1996,5,0,2,0,14,1,6,6,5,1,-1,1,1,0,0,0,0,0,0,1
3906,1996,8,47,0,0,12,2,6,6,6,0,-1,0,1,0,0,0,0,1,0,1
3907,1996,8,54,0,0,16,2,6,6,4,1,0,0,0,0,1,0,1,0,2,1
3908,1996,8,68,0,0,18,1,6,6,1,0,2,0,0,1,0,0,0,0,2,1
3909,1996,8,46,0,0,12,0,6,2,2,0,-1,0,1,0,1,0,1,0,0,1
3910,1996,8,49,0,0,18,0,6,2,2,2,1,0,0,0,0,0,1,0,1,1
3911,1996,8,66,2,0,16,0,6,2,5,0,2,0,1,0,1,0,0,0,2,1
3912,1996,8,54,2,0,16,0,6,2,1,0,3,0,0,0,0,0,0,0,2,1
3913,1996,8,60,0,0,15,0,6,2,0,1,-1,0,1,0,0,0,0,0,0,1
3914,1996,8,30,2,0,12,0,4,2,0,2,4,0,1,0,0,0,0,0,1,0
3915,1996,4,59,0,0,12,0,7,2,5,0,-1,1,0,0,0,0,0,1,0,1
3916,1996,8,28,0,0,17,0,6,2,2,0,-1,0,1,0,1,0,1,0,0,1
3917,1996,8,51,1,0,12,2,6,2,2,2,2,0,0,0,0,0,1,0,0,1
3918,1996,5,0,2,0,12,0,6,2,1,1,2,0,0,1,0,0,0,0,2,1
3919,1996,8,66,0,0,16,0,6,2,2,0,-1,0,1,1,1,1,1,0,1,1
3920,1996,8,60,2,0,16,0,7,2,5,0,3,0,1,0,0,0,0,1,2,1
3921,1996,9,22,0,0,13,0,7,2,5,0,4,0,1,0,1,0,0,0,2,1
3922,1996,5,31,2,0,12,0,6,2,5,2,1,1,1,0,0,0,0,0,1,1
3923,1996,9,34,0,0,12,3,5,2,5,1,2,0,1,0,1,0,0,0,2,1
3924,1996,9,32,1,0,12,0,3,2,99,1,2,0,1,0,0,0,NA,NA,2,1
3925,1996,8,27,0,0,12,2,6,2,5,2,3,0,1,0,0,0,0,0,0,1
3926,1996,9,40,2,0,12,0,6,2,3,1,-1,0,1,0,0,0,1,0,0,1
3927,1996,9,27,2,0,14,1,6,2,0,1,4,0,1,0,1,0,0,0,2,1
3928,1996,1,31,0,0,9,0,6,2,5,0,4,0,1,0,1,0,0,0,2,1
3929,1996,9,42,2,0,20,0,3,5,99,0,-1,0,0,0,1,0,NA,NA,1,1
3930,1996,5,51,2,0,14,0,1,5,1,2,2,0,0,0,0,0,0,0,0,1
3931,1996,8,57,0,0,19,1,6,5,0,1,-1,0,0,0,1,0,0,0,0,1
3932,1996,4,51,0,0,12,0,7,5,1,0,-1,1,0,0,0,0,0,0,0,1
3933,1996,9,46,0,0,13,0,6,5,1,0,-1,0,1,0,1,0,0,0,1,1
3934,1996,1,57,0,0,16,3,6,5,5,1,1,0,1,0,1,0,0,0,2,1
3935,1996,9,30,0,0,16,2,6,5,3,0,1,1,1,0,1,0,1,0,2,1
3936,1996,3,59,0,0,17,0,6,5,99,2,2,1,1,0,1,0,NA,NA,1,1
3937,1996,1,39,1,0,14,2,6,5,5,0,2,0,1,0,1,0,0,0,2,1
3938,1996,1,66,0,0,18,3,6,5,5,0,1,1,1,0,1,0,0,1,2,1
3939,1996,8,42,2,0,16,0,3,5,0,1,-1,0,1,0,0,0,0,0,0,1
3940,1996,9,29,2,0,14,0,3,5,1,2,2,0,1,0,1,0,0,0,0,0
3941,1996,8,32,2,0,17,0,4,5,99,2,1,0,1,0,0,0,NA,NA,0,0
3942,1996,8,47,2,0,16,0,6,5,1,2,1,0,1,0,1,0,0,0,1,1
3943,1996,9,28,2,0,13,0,3,5,1,2,1,0,0,0,1,0,0,0,1,1
3944,1996,5,23,2,0,16,0,1,5,0,0,3,0,1,0,1,0,0,0,2,1
3945,1996,8,54,2,0,12,0,6,5,1,1,-1,0,0,0,0,0,0,0,1,1
3946,1996,8,32,1,0,12,1,6,5,2,0,1,1,1,0,0,0,1,0,2,1
3947,1996,8,54,1,0,17,0,6,5,2,0,-1,0,1,0,1,0,1,0,1,1
3948,1996,1,41,0,0,16,3,6,5,5,0,-1,1,1,0,1,0,0,1,1,1
3949,1996,8,61,0,0,16,2,6,5,5,0,4,0,1,0,0,0,0,0,2,1
3950,1996,9,36,0,0,17,1,6,5,2,2,4,0,1,0,1,0,1,0,1,1
3951,1996,8,45,0,0,12,2,6,5,0,2,1,0,1,0,0,0,0,0,0,1
3952,1996,9,47,1,0,17,2,6,5,4,1,0,1,1,0,1,0,1,0,2,1
3953,1996,4,51,0,0,12,0,6,5,1,2,4,1,1,0,0,0,0,0,0,1
3954,1996,8,66,0,0,16,2,6,5,4,2,2,0,1,0,1,0,1,0,0,1
3955,1996,1,59,0,0,18,3,6,5,1,0,8,0,1,0,1,0,0,0,2,1
3956,1996,8,39,1,0,14,0,6,5,1,1,3,0,0,0,0,0,0,0,2,1
3957,1996,9,31,0,0,12,2,6,4,1,0,8,0,1,0,1,0,0,0,2,1
3958,1996,8,31,2,0,13,0,7,4,5,0,0,1,1,0,1,0,0,0,2,1
3959,1996,8,60,0,0,14,1,6,4,4,2,3,0,1,1,0,0,1,0,0,1
3960,1996,8,36,0,0,12,3,6,4,1,1,-1,1,1,0,1,0,0,0,1,1
